"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.498941156E2,5.884136200E0,1.282112598E0,1.435698032E0
2.498966212E2,5.773430824E0,7.176102400E-1,8.930425644E-1
2.498991271E2,5.545675278E0,2.242333889E-1,4.944345951E-1
2.499016328E2,5.334245682E0,-1.829038858E-1,-3.888773918E-2
2.499041387E2,5.039888382E0,-6.609274149E-1,-5.518925190E-1
2.499066445E2,4.795308113E0,-9.063725471E-1,-7.157287598E-1
2.499091501E2,4.567072868E0,-1.122110367E0,-8.814017773E-1
2.499116560E2,4.291886330E0,-1.261084676E0,-1.063861847E0
2.499141618E2,4.107683182E0,-1.382624984E0,-1.093326807E0
2.499166676E2,3.868401527E0,-1.382667065E0,-9.150245190E-1
2.499191734E2,3.681114197E0,-1.325103998E0,-7.388043404E-1
2.499216792E2,3.568613052E0,-1.188921928E0,-4.349808693E-1
2.499241851E2,3.497377396E0,-1.040802240E0,-4.274749756E-2
2.499266909E2,3.539493561E0,-8.533676863E-1,4.288518429E-1
2.499291966E2,3.586169243E0,-6.022205353E-1,9.805660248E-1
2.499317024E2,3.652666092E0,-3.303771019E-1,1.520184040E0
2.499342082E2,3.703484535E0,-5.364716053E-2,2.037086725E0
2.499367140E2,3.770889282E0,2.598043084E-1,2.575818539E0
2.499392198E2,3.826130867E0,5.080323219E-1,3.105274200E0
2.499417257E2,3.877134323E0,7.668328881E-1,3.572891474E0
2.499442313E2,3.880905151E0,1.012689114E0,3.952175140E0
2.499467371E2,3.774454117E0,1.189865470E0,4.166738510E0
2.499492429E2,3.715750694E0,1.326304793E0,4.251120567E0
2.499517488E2,3.649413109E0,1.408945799E0,4.273302078E0
2.499542546E2,3.497574806E0,1.534032345E0,4.148956299E0
2.499567602E2,3.256821632E0,1.662410736E0,3.910409451E0
2.499592660E2,3.101605415E0,1.798784852E0,3.550694227E0
2.499617719E2,3.054924011E0,1.740910411E0,3.109223366E0
2.499642777E2,3.158662796E0,1.714420915E0,2.651732445E0
2.499667835E2,3.314867973E0,1.603629827E0,2.303899288E0
2.499692893E2,3.612702370E0,1.419842482E0,2.068828106E0
2.499717950E2,3.916651726E0,1.117518783E0,1.518353224E0
2.499743008E2,4.277311325E0,8.585842252E-1,1.297285080E0
2.499768066E2,4.579531670E0,5.575961471E-1,1.111277580E0
2.499793125E2,4.855596542E0,2.452496290E-1,8.760492802E-1
2.499818182E2,5.073067665E0,1.526343822E-2,7.015981674E-1
2.499843241E2,5.216307640E0,-1.976881027E-1,4.678468704E-1
2.499868297E2,5.332817078E0,-2.687298059E-1,1.554365158E-1
2.499893355E2,5.279483795E0,-3.697370291E-1,-2.435431480E-1
2.499918414E2,5.224244118E0,-8.062717915E-1,-4.788506031E-1
2.499943471E2,5.025978088E0,-1.457010031E0,-6.887710094E-1
2.499968530E2,4.769629478E0,-2.218112230E0,-9.255547523E-1
2.499993588E2,4.508630753E0,-3.125178576E0,-1.188840866E0
2.500018645E2,4.181742668E0,-4.085667133E0,-1.553092957E0
2.500043703E2,3.780031204E0,-5.134944916E0,-2.062827110E0
2.500068761E2,3.297238350E0,-6.186334610E0,-2.602997780E0
2.500093819E2,2.784786224E0,-7.192479610E0,-3.370132446E0
2.500118878E2,2.191435814E0,-8.045023918E0,-4.123444080E0
2.500143936E2,1.711056709E0,-8.692984581E0,-4.749005318E0
2.500168992E2,1.127709389E0,-9.163293839E0,-5.278631210E0
2.500194051E2,7.460870743E-1,-9.306265831E0,-5.557285309E0
2.500219109E2,3.509635925E-1,-9.359499931E0,-5.764767647E0
2.500244167E2,4.592990875E-2,-9.166654587E0,-5.922848701E0
2.500269225E2,-6.413650513E-2,-8.753752708E0,-5.950283051E0
2.500294284E2,7.095146179E-2,-8.250718117E0,-5.845240593E0
2.500319340E2,3.303222656E-1,-7.578713417E0,-5.816179752E0
2.500344398E2,7.096967697E-1,-6.965242863E0,-6.191611290E0
2.500369457E2,1.072977066E0,-6.360580921E0,-5.858300209E0
2.500394515E2,1.346142769E0,-5.680916309E0,-5.477964401E0
2.500419573E2,1.549727440E0,-5.014060974E0,-5.119173527E0
2.500444632E2,1.672980309E0,-4.406360626E0,-4.568737507E0
2.500469688E2,1.694291115E0,-3.793247223E0,-3.871039629E0
2.500494746E2,1.520878792E0,-3.276085854E0,-3.038427353E0
2.500519805E2,1.248551369E0,-2.814062595E0,-2.159858704E0
2.500544863E2,7.214803696E-1,-2.441826820E0,-1.464781284E0
2.500569921E2,2.174768448E-1,-2.180669308E0,-7.898058891E-1
2.500594980E2,-2.717828751E-1,-2.070849419E0,-2.442800999E-1
2.500620036E2,-6.999979019E-1,-1.985172153E0,4.753327370E-2
2.500645094E2,-1.082168102E0,-1.974805117E0,2.283215523E-1
2.500670152E2,-1.463797092E0,-2.068334103E0,1.827349663E-1
2.500695210E2,-1.812793255E0,-2.272562027E0,5.155444145E-2
2.500720269E2,-2.136094093E0,-2.421003819E0,-2.215633392E-1
2.500745327E2,-2.336389542E0,-2.612124681E0,-6.443636417E-1
2.500770384E2,-2.402163029E0,-2.735985756E0,-1.094772577E0
2.500795442E2,-2.640627384E0,-2.756138325E0,-1.531191826E0
2.500820500E2,-2.676325798E0,-2.835289001E0,-1.946013451E0
2.500845559E2,-2.598668098E0,-2.847251654E0,-2.321278811E0
2.500870617E2,-2.590358257E0,-2.823051929E0,-2.730054140E0
2.500895675E2,-2.461553097E0,-2.766663790E0,-3.103485346E0
2.500920734E2,-2.313367844E0,-2.566689730E0,-3.226377010E0
2.500945790E2,-1.935830593E0,-2.403505087E0,-3.373650789E0
2.500970848E2,-1.914072037E0,-2.048194170E0,-3.650120974E0
2.500995907E2,-1.849968910E0,-1.662877083E0,-3.848212481E0
2.501020965E2,-1.891461372E0,-1.144003868E0,-3.997402668E0
2.501046023E2,-2.079761982E0,-5.051331520E-1,-3.939268827E0
2.501071081E2,-2.282760143E0,1.414468288E-1,-3.845314264E0
2.501096138E2,-2.214545727E0,5.927700996E-1,-3.815688133E0
2.501121196E2,-2.381402493E0,1.009676814E0,-3.723474503E0
2.501146255E2,-2.367348194E0,1.319208622E0,-3.570661068E0
2.501171313E2,-2.186102390E0,1.501044154E0,-3.370321751E0
2.501196371E2,-1.953200817E0,1.577017426E0,-3.169500828E0
2.501221429E2,-1.649404049E0,1.627460837E0,-2.987783909E0
2.501246486E2,-1.320111275E0,1.612986565E0,-2.835360050E0
2.501271544E2,-1.006551266E0,1.551037312E0,-2.715034962E0
2.501296603E2,-6.688289642E-1,1.475096703E0,-2.658072948E0
2.501321660E2,-4.035167694E-1,1.300443292E0,-2.662749767E0
2.501346719E2,-9.041309357E-2,1.107958555E0,-2.657959461E0
2.501371777E2,1.838903427E-1,8.739702702E-1,-2.636017799E0
2.501396833E2,4.665069580E-1,6.489139795E-1,-2.540812492E0
2.501421892E2,7.323255539E-1,3.375011683E-1,-2.481914997E0
2.501446950E2,1.024053574E0,6.672728062E-2,-2.344318867E0
2.501472008E2,1.352071762E0,-2.654073238E-1,-2.304276943E0
2.501497067E2,1.678971291E0,-5.384118557E-1,-2.209352970E0
2.501522125E2,1.805453300E0,-8.006560802E-1,-2.109966278E0
2.501547182E2,1.835284233E0,-1.022816539E0,-2.029609203E0
2.501572240E2,1.898830414E0,-1.226574540E0,-1.824602127E0
2.501597298E2,2.021471024E0,-1.342774034E0,-1.655860424E0
2.501622356E2,2.018267632E0,-1.502368093E0,-1.455908298E0
2.501647415E2,1.915665627E0,-1.561167598E0,-1.318571568E0
2.501672473E2,2.067639351E0,-1.674074173E0,-1.109704494E0
2.501697529E2,2.280639648E0,-1.767682195E0,-8.033690453E-1
2.501722588E2,2.428601265E0,-1.877890348E0,-5.280303955E-1
2.501747646E2,2.600167274E0,-1.914299965E0,-2.463502884E-1
2.501772704E2,2.730667114E0,-1.991669893E0,1.802096367E-1
2.501797762E2,2.867625237E0,-1.975077987E0,6.465034485E-1
2.501822821E2,2.976681709E0,-1.929209590E0,1.015100241E0
2.501847876E2,3.048995972E0,-1.803741336E0,1.387202501E0
2.501872935E2,3.093818665E0,-1.633409858E0,1.721673965E0
2.501897993E2,3.134552956E0,-1.347116113E0,1.996526957E0
2.501923051E2,3.184966087E0,-1.045341134E0,2.252472401E0
2.501948109E2,3.157964706E0,-7.064162493E-1,2.486915588E0
2.501973168E2,2.965288162E0,-4.249256849E-1,2.729909897E0
2.501998224E2,2.589398384E0,-1.636267900E-1,2.851753235E0
2.502023282E2,2.166554451E0,-1.296961308E-2,2.902101040E0
2.502048341E2,1.759185791E0,1.088361740E-1,2.987426281E0
2.502073398E2,1.330524445E0,1.638461351E-1,3.017257214E0
2.502098457E2,8.233270645E-1,1.926963329E-1,2.958021164E0
2.502123515E2,3.120803833E-1,2.575742006E-1,2.806623697E0
2.502148572E2,-1.759490967E-1,2.857534885E-1,2.642158985E0
2.502173630E2,-6.721134186E-1,2.365403175E-1,2.521898508E0
2.502198689E2,-1.042531967E0,2.146650553E-1,2.475928783E0
2.502223747E2,-1.316329956E0,1.423208714E-1,2.508826971E0
2.502248805E2,-1.479192734E0,1.305485964E-1,2.382865906E0
2.502273861E2,-1.893305302E0,1.446127892E-1,2.345230818E0
2.502298922E2,-2.229668617E0,1.467217207E-1,2.268355370E0
2.502323978E2,-2.570635319E0,1.525290012E-1,2.244168758E0
2.502349036E2,-2.871819973E0,2.026801109E-1,2.219824791E0
2.502374094E2,-3.056964874E0,2.569210529E-1,2.134868383E0
2.502399153E2,-3.164258480E0,2.179844379E-1,2.173676014E0
2.502424209E2,-3.257352829E0,2.030686140E-1,2.163542986E0
2.502449270E2,-3.418523788E0,1.770559549E-1,2.122273684E0
2.502474326E2,-3.555905819E0,9.457170963E-2,2.075217009E0
2.502499384E2,-3.694983482E0,-6.407499313E-3,2.011229992E0
2.502524443E2,-3.790589809E0,-1.265635490E-1,1.986068249E0
2.502549500E2,-3.857312679E0,-2.369023561E-1,2.048992395E0
2.502574559E2,-3.912384033E0,-2.437980175E-1,2.137854099E0
2.502599617E2,-3.943297386E0,-2.916346788E-1,2.103727341E0
2.502624673E2,-4.060777664E0,-3.767702579E-1,2.003699780E0
2.502649732E2,-4.235823154E0,-4.515963793E-1,2.096663475E0
2.502674790E2,-4.375630856E0,-5.660337210E-1,2.152567148E0
2.502699848E2,-4.569559097E0,-6.648466587E-1,2.107562780E0
2.502724906E2,-4.626598835E0,-7.811716795E-1,2.058337927E0
2.502749962E2,-4.748651028E0,-8.550482988E-1,1.991474628E0
2.502775021E2,-4.822692871E0,-9.449778795E-1,2.038267612E0
2.502800078E2,-4.856688499E0,-9.587044716E-1,1.928223372E0
2.502825138E2,-4.866211891E0,-1.025804996E0,1.822455406E0
2.502850195E2,-4.811800003E0,-1.092798829E0,1.708198309E0
2.502875254E2,-4.744804859E0,-1.085611582E0,1.655216217E0
2.502900310E2,-4.696708202E0,-1.037325978E0,1.607346296E0
2.502925368E2,-4.605421066E0,-1.026845098E0,1.670988083E0
2.502950427E2,-4.497351646E0,-9.905785322E-1,1.752063036E0
2.502975485E2,-4.421452999E0,-9.390447140E-1,1.872112513E0
2.503000543E2,-4.356318474E0,-8.408429623E-1,1.998127222E0
2.503025602E2,-4.301932812E0,-7.171316147E-1,2.219364405E0
2.503050660E2,-4.280951500E0,-5.110117197E-1,2.432281017E0
2.503075716E2,-4.343929291E0,-3.810726404E-1,2.589310169E0
2.503100774E2,-4.334072113E0,-2.200129032E-1,2.735142231E0
2.503125832E2,-4.261403084E0,-4.479467869E-2,2.876613617E0
2.503150891E2,-4.314431190E0,1.472230554E-1,2.988502026E0
2.503175949E2,-4.390376091E0,3.464125991E-1,3.070173979E0
2.503201006E2,-4.438445568E0,5.333213806E-1,3.203980446E0
2.503226064E2,-4.488712788E0,7.153481841E-1,3.301691294E0
2.503251122E2,-4.464794636E0,8.512262702E-1,3.424528837E0
2.503276180E2,-4.483401775E0,1.061835289E0,3.532016993E0
2.503301238E2,-4.519490719E0,1.254677534E0,3.569800615E0
2.503326297E2,-4.567801952E0,1.436290860E0,3.613696337E0
2.503351355E2,-4.642886639E0,1.647105098E0,3.615496159E0
2.503376411E2,-4.567041874E0,1.801520348E0,3.536202669E0
2.503401470E2,-4.461090088E0,1.841448069E0,3.456990242E0
2.503426528E2,-4.283389568E0,1.860674858E0,3.323398829E0
2.503451586E2,-4.139503956E0,1.862459660E0,3.170213223E0
2.503476644E2,-4.002470016E0,1.897948027E0,3.031891108E0
2.503501703E2,-3.801595688E0,1.972695827E0,2.734705925E0
2.503526759E2,-3.597330093E0,1.997983336E0,2.495498180E0
2.503551817E2,-3.520528793E0,2.062507629E0,2.296422005E0
2.503576876E2,-3.361028194E0,2.052572250E0,2.170799017E0
2.503601934E2,-2.880181313E0,2.060955048E0,1.954573631E0
2.503626992E2,-2.593515396E0,2.081552505E0,1.836124659E0
2.503652048E2,-2.413823128E0,2.101607800E0,1.754782677E0
2.503677107E2,-2.274336338E0,2.163137436E0,1.709773540E0
2.503702165E2,-1.926881790E0,2.202584267E0,1.656196117E0
2.503727222E2,-1.531029701E0,2.231614590E0,1.639072895E0
2.503752281E2,-1.231221199E0,2.245897055E0,1.577473164E0
2.503777339E2,-9.123969078E-1,2.273923397E0,1.569233179E0
2.503802396E2,-6.590194702E-1,2.293212652E0,1.633670807E0
2.503827456E2,-4.142980576E-1,2.360283852E0,1.669863462E0
2.503852512E2,-2.040634155E-1,2.376431465E0,1.711051226E0
2.503877571E2,8.049964905E-3,2.428101540E0,1.794046879E0
2.503902628E2,1.834583282E-1,2.413719416E0,1.879370928E0
2.503927687E2,3.280019760E-1,2.382881165E0,1.993818521E0
2.503952745E2,4.638442993E-1,2.322239876E0,2.096451759E0
2.503977804E2,5.694580078E-1,2.283627987E0,2.142351151E0
2.504002860E2,6.550436020E-1,2.226403236E0,2.227912664E0
2.504027918E2,7.002515793E-1,2.150848389E0,2.205961227E0
2.504052976E2,7.665538788E-1,2.105141163E0,2.201961040E0
2.504078034E2,7.887201309E-1,1.989365816E0,2.133458614E0
2.504103090E2,8.598203659E-1,1.880638242E0,2.027215958E0
2.504128149E2,9.488525391E-1,1.750097036E0,1.915125370E0
2.504153207E2,1.066235542E0,1.584831953E0,1.796387196E0
2.504178265E2,1.228371620E0,1.413280010E0,1.691947937E0
2.504203324E2,1.353194237E0,1.229850650E0,1.623783588E0
2.504228382E2,1.509017944E0,1.114777446E0,1.459588289E0
2.504253438E2,1.674689293E0,9.760774374E-1,1.315396070E0
2.504278496E2,1.884135246E0,9.151347876E-1,1.247132301E0
2.504303555E2,2.125083923E0,8.187429309E-1,1.181257010E0
2.504328613E2,2.415364265E0,7.367110848E-1,1.158250093E0
2.504353672E2,2.688061714E0,6.973211765E-1,1.093903303E0
2.504378729E2,2.884515762E0,6.480408907E-1,9.790635109E-1
2.504403786E2,2.978699684E0,6.277507544E-1,8.875317574E-1
2.504428844E2,3.010728836E0,7.168701887E-1,8.528223038E-1
2.504453903E2,3.020838737E0,8.373172283E-1,9.401655197E-1
2.504478960E2,3.031868935E0,1.030134439E0,1.055241585E0
2.504504019E2,3.079779625E0,1.153304696E0,1.221118450E0
2.504529077E2,3.300358772E0,1.229195595E0,1.360399485E0
2.504554133E2,3.409711838E0,1.272697687E0,1.469208002E0
2.504579192E2,3.302277565E0,1.316725016E0,1.646578789E0
2.504604251E2,3.414850235E0,1.404681087E0,1.811856747E0
2.504629308E2,3.598339081E0,1.461132526E0,1.841317892E0
2.504654367E2,3.800239563E0,1.437468290E0,1.756356001E0
2.504679425E2,3.925082207E0,1.490649343E0,1.641888380E0
2.504704482E2,4.105397224E0,1.593982100E0,1.571505785E0
2.504729542E2,4.272994995E0,1.670480490E0,1.442288637E0
2.504754598E2,4.539608002E0,1.700038195E0,1.365652561E0
2.504779657E2,4.732420921E0,1.714879274E0,1.243306160E0
2.504804715E2,4.891537666E0,1.773811221E0,1.214629173E0
2.504829773E2,5.146433830E0,1.839630365E0,1.169450045E0
2.504854829E2,5.416290283E0,1.893543720E0,1.067647934E0
2.504879890E2,5.548668861E0,1.941211939E0,8.628964424E-1
2.504904946E2,5.641856194E0,1.957257867E0,6.622936726E-1
2.504930004E2,5.542667389E0,1.972415090E0,4.811353683E-1
2.504955062E2,5.258805275E0,1.968373060E0,3.146836758E-1
2.504980121E2,4.915551186E0,2.053987265E0,2.219929695E-1
2.505005179E2,4.622768402E0,2.112527370E0,8.656764030E-2
2.505030235E2,4.339709282E0,2.191384554E0,-1.988739967E-1
2.505055294E2,4.070933342E0,2.174698353E0,-4.900422096E-1
2.505080352E2,3.893920898E0,2.159541607E0,-7.480640411E-1
2.505105410E2,3.738326073E0,2.057956219E0,-1.028679848E0
2.505130469E2,3.638357162E0,1.992389202E0,-1.413087845E0
2.505155527E2,3.541325569E0,2.027668953E0,-1.843302727E0
2.505180583E2,3.455406189E0,2.055163383E0,-2.304778576E0
2.505205642E2,3.477475166E0,2.029857874E0,-2.758965969E0
2.505230700E2,3.642210960E0,1.800382495E0,-3.284106255E0
2.505255758E2,3.781583786E0,1.459540129E0,-3.609095573E0
2.505280817E2,3.880743980E0,1.066031098E0,-3.638947487E0
2.505305873E2,3.922034264E0,6.725683212E-1,-3.621108532E0
2.505330931E2,4.058856964E0,3.809964657E-1,-3.542222023E0
2.505355990E2,4.138061523E0,2.637038231E-1,-3.543416977E0
2.505381048E2,4.121079445E0,3.714041710E-1,-3.548009396E0
2.505406106E2,4.133357048E0,6.898463964E-1,-3.496262550E0
2.505431164E2,4.154654503E0,9.661942720E-1,-3.531988621E0
2.505456223E2,4.046954155E0,1.243485928E0,-3.687143326E0
2.505481279E2,3.899884224E0,1.385671973E0,-3.904126644E0
2.505506338E2,3.817313194E0,1.272042751E0,-3.909985542E0
2.505531396E2,3.608613014E0,1.089433312E0,-3.900917530E0
2.505556454E2,3.211085320E0,1.038682938E0,-3.971467972E0
2.505581512E2,2.700180054E0,9.891048670E-1,-4.164426327E0
2.505606571E2,2.210277557E0,7.755076289E-1,-4.271903992E0
2.505631627E2,1.757269859E0,5.233576894E-1,-4.326547623E0
2.505656686E2,1.328269958E0,3.243076801E-1,-4.295496941E0
2.505681744E2,8.637514114E-1,1.210423708E-1,-4.252480984E0
2.505706802E2,3.446006775E-1,-5.929708481E-3,-4.081266880E0
2.505731860E2,-1.670293808E-1,-1.269031763E-1,-3.716158867E0
2.505756919E2,-7.650346756E-1,-2.274967432E-1,-3.345300198E0
2.505781975E2,-1.299154758E0,-3.051985502E-1,-2.889283180E0
2.505807033E2,-1.782022476E0,-2.953073978E-1,-2.492825985E0
2.505832092E2,-2.319698811E0,-3.792253733E-1,-2.133546829E0
2.505857149E2,-2.806452751E0,-4.586424828E-1,-1.887234211E0
2.505882208E2,-3.095211506E0,-5.549795628E-1,-1.648596287E0
2.505907266E2,-3.512280941E0,-3.620619774E-1,-1.292919159E0
2.505932322E2,-3.812254429E0,-3.977926970E-1,-1.021379471E0
2.505957381E2,-4.013233185E0,-4.262698889E-1,-8.581409454E-1
2.505982439E2,-4.224748611E0,-5.783073902E-1,-7.395863533E-1
2.506007497E2,-4.389455795E0,-7.453252673E-1,-5.343875885E-1
2.506032555E2,-4.542898178E0,-8.596577048E-1,-2.891511917E-1
2.506057613E2,-4.664302826E0,-1.050170422E0,-1.252222061E-1
2.506082670E2,-4.650786877E0,-1.328813791E0,-1.008853912E-1
2.506107728E2,-4.329082489E0,-1.780693531E0,-4.156541824E-2
2.506132786E2,-3.973606586E0,-2.235535622E0,-2.365303040E-1
2.506157844E2,-3.566707134E0,-2.587011337E0,-5.271992683E-1
2.506182903E2,-3.034545422E0,-2.979809999E0,-9.107289314E-1
2.506207961E2,-2.445553303E0,-3.284782410E0,-1.341923714E0
2.506233017E2,-1.911756992E0,-3.634381771E0,-1.752088547E0
2.506258076E2,-1.378941059E0,-4.003937721E0,-2.156560421E0
2.506283134E2,-7.522096634E-1,-4.413114548E0,-2.468825817E0
2.506308192E2,-1.456308365E-1,-4.854424953E0,-2.716686249E0
2.506333250E2,3.728361130E-1,-5.285498619E0,-2.901599407E0
2.506358309E2,1.004135132E0,-5.640956879E0,-2.889541626E0
2.506383365E2,1.704113007E0,-6.035539150E0,-2.777968407E0
2.506408423E2,2.415721893E0,-6.321208000E0,-2.686094761E0
2.506433482E2,3.127561569E0,-6.606507301E0,-2.567480087E0
2.506458539E2,3.740746498E0,-6.770746231E0,-2.462192059E0
2.506483598E2,4.035850525E0,-6.747895718E0,-2.345024109E0
2.506508656E2,4.453022003E0,-6.748431206E0,-2.279969692E0
2.506533712E2,4.948738098E0,-6.736445427E0,-2.167233944E0
2.506558771E2,5.462739944E0,-6.626486301E0,-2.136295319E0
2.506583829E2,6.008763313E0,-6.548587322E0,-2.045360088E0
2.506608887E2,6.413769722E0,-6.406746864E0,-2.105490685E0
2.506633946E2,6.764036179E0,-6.140433311E0,-2.085925579E0
2.506659004E2,7.072102547E0,-5.888793468E0,-2.043204308E0
2.506684060E2,7.286871910E0,-5.668785572E0,-1.912959576E0
2.506709118E2,7.339746475E0,-5.349106789E0,-1.764114380E0
2.506734177E2,7.270470619E0,-4.961438656E0,-1.553805351E0
2.506759235E2,7.049393654E0,-4.532718658E0,-1.355126858E0
2.506784293E2,6.674678802E0,-4.118220329E0,-1.074580193E0
2.506809351E2,6.317195892E0,-3.567226648E0,-6.674313545E-1
2.506834407E2,5.821847916E0,-2.977622509E0,-3.442873955E-1
2.506859466E2,5.372247696E0,-2.453807354E0,5.726528168E-2
2.506884524E2,4.791483879E0,-1.907114744E0,4.196815491E-1
2.506909582E2,4.287577629E0,-1.389475346E0,6.614463329E-1
2.506934640E2,3.911811829E0,-9.511250854E-1,8.580522537E-1
2.506959699E2,3.663452148E0,-6.348962188E-1,1.015998363E0
2.506984755E2,3.382551193E0,-3.881555200E-1,1.161992550E0
2.507009814E2,3.191516876E0,-2.283143997E-1,1.315755844E0
2.507034872E2,2.980371475E0,-7.923352718E-2,1.432328463E0
2.507059930E2,2.764937401E0,4.015439749E-2,1.321118116E0
2.507084988E2,2.675779343E0,2.614853680E-1,1.241234541E0
2.507110047E2,2.517436981E0,3.582684398E-1,1.037288904E0
2.507135103E2,2.346535683E0,4.524317086E-1,7.508654594E-1
2.507160161E2,2.330808640E0,5.040603280E-1,4.104855061E-1
2.507185220E2,2.168410301E0,5.304530859E-1,2.087736130E-2
2.507210277E2,2.015343666E0,5.114626288E-1,-2.984180450E-1
2.507235336E2,1.895879745E0,4.574015141E-1,-6.191306114E-1
2.507260392E2,1.734074593E0,3.813643456E-1,-9.380764961E-1
2.507285450E2,1.528490067E0,3.644069731E-1,-1.107044697E0
2.507310509E2,1.304092407E0,3.275187016E-1,-1.141559601E0
2.507335567E2,1.159045219E0,3.687522411E-1,-1.138057709E0
2.507360625E2,1.087826729E0,4.055509865E-1,-1.112118721E0
2.507385683E2,1.017979622E0,4.055874050E-1,-1.172308922E0
2.507410742E2,9.641199112E-1,4.642612040E-1,-1.207713127E0
2.507435798E2,7.242279053E-1,4.279059172E-1,-1.206313133E0
2.507460856E2,5.297584534E-1,3.863032758E-1,-1.005397320E0
2.507485915E2,2.737894058E-1,3.931508064E-1,-7.745583057E-1
2.507510973E2,4.813289642E-2,3.690168560E-1,-5.437352657E-1
2.507536031E2,-1.425857544E-1,3.961870670E-1,-3.450486660E-1
2.507561090E2,-3.720607758E-1,4.609004557E-1,-1.151006222E-1
2.507586146E2,-5.762138367E-1,4.920088053E-1,2.348759174E-1
2.507611205E2,-7.712745667E-1,5.307913423E-1,5.155560970E-1
2.507636263E2,-9.737281799E-1,5.896505713E-1,7.804806232E-1
2.507661321E2,-1.140639305E0,6.661735773E-1,9.820950031E-1
2.507686379E2,-1.339200020E0,7.423721552E-1,1.187102079E0
2.507711438E2,-1.533700943E0,8.228285909E-1,1.381024361E0
2.507736494E2,-1.752293110E0,8.870840073E-1,1.624081373E0
2.507761552E2,-1.984644890E0,9.154893160E-1,1.860158920E0
2.507786610E2,-2.218233585E0,9.777048230E-1,2.016144753E0
2.507811669E2,-2.436667442E0,9.653256536E-1,2.132458210E0
2.507836727E2,-2.621457100E0,9.595316648E-1,2.187801600E0
2.507861786E2,-2.801700592E0,9.363175035E-1,2.245344639E0
2.507886842E2,-2.933303833E0,9.235059023E-1,2.270056725E0
2.507911900E2,-3.122474670E0,8.802714348E-1,2.214662552E0
2.507936959E2,-3.263144970E0,8.765197396E-1,2.171176672E0
2.507962017E2,-3.445203781E0,8.493897319E-1,2.154003143E0
2.507987075E2,-3.542482853E0,8.152019978E-1,2.184086561E0
2.508012133E2,-3.643677235E0,7.621640563E-1,2.233846664E0
2.508037189E2,-3.675602436E0,7.630850077E-1,2.268350601E0
2.508062248E2,-3.794787407E0,7.459141016E-1,2.330116749E0
2.508087306E2,-3.901582718E0,7.375839353E-1,2.276760340E0
2.508112364E2,-3.945204735E0,7.378149629E-1,2.231150627E0
